"Gene","logFC","AveExpr","P.Value","adj.P.Val"
"PYHIN1",0.013,8.822,0.951,0.988
"TTL",-0.007,6.35,0.952,0.988
"CRYZ",0.01,9.716,0.952,0.988
"STK25",-0.004,12.393,0.952,0.988
"RTN1",0.009,9.959,0.952,0.988
"KLF2",-0.007,16.651,0.952,0.988
"AZGP1",0.013,4.385,0.952,0.988
"LBA1",0.006,9.78,0.952,0.988
"CTNND2",-0.023,5.083,0.952,0.988
"AP2M1",0.005,11.584,0.952,0.988
"TTC16",-0.018,9.328,0.952,0.988
"C1orf156",-0.008,10.012,0.952,0.988
"GRK1",-0.019,3.465,0.952,0.988
"FIZ1",-0.007,7.183,0.953,0.988
"LOC344593",-0.029,6.888,0.953,0.988
"NAP5",0.018,3.717,0.953,0.988
"KIF18A",0.016,3.744,0.953,0.988
"DOCK1",-0.02,4.357,0.953,0.988
"SLC38A5",-0.005,9.059,0.953,0.988
"HIST3H3",-0.005,16.344,0.953,0.988
"MCF2L",0.01,8.343,0.953,0.988
"PHIP",-0.005,12.805,0.953,0.989
"CWF19L2",-0.006,8.279,0.953,0.989
"TMEM64",0.014,8.903,0.954,0.989
"TNFAIP3",-0.026,10.811,0.954,0.989
"SCAF1",0.007,7.255,0.954,0.989
"RBPJ",0.005,12.565,0.954,0.989
"PP2672",0.006,3.253,0.954,0.989
"CCDC17",0.011,6.677,0.954,0.989
"FLJ42875",-0.014,4.019,0.954,0.989
"NARF",0.004,12.085,0.954,0.989
"GPR1",0.005,3.185,0.954,0.989
"ANXA2P3",-0.022,8.589,0.954,0.989
"ARHGDIB",0.004,16.401,0.954,0.989
"PPAT",0.007,8.313,0.954,0.989
"CD300LF",0.006,11.105,0.955,0.989
"PA2G4",0.006,12.405,0.955,0.989
"PTPN14",-0.006,3.332,0.955,0.989
"LSS",-0.007,11.528,0.955,0.989
"ASB12",0.008,3.383,0.955,0.989
"LOC100131840",-0.004,3.134,0.955,0.989
"ZNF135",0.012,6.511,0.955,0.989
"GNG8",0.013,7.663,0.955,0.989
"FLJ42393",-0.016,3.565,0.955,0.989
"KIAA0427",0.009,8.506,0.955,0.989
"SPTAN1",-0.006,10.666,0.956,0.99
"HIST1H3I",0.022,10.782,0.956,0.99
"HYAL1",-0.026,4.234,0.956,0.99
"PTPRH",-0.022,4.604,0.956,0.99
"TLX1",0.013,3.467,0.956,0.99
"FOXK2",-0.004,10.707,0.956,0.99
"SNX14",0.004,12.005,0.956,0.99
"ID2",-0.01,13.192,0.956,0.99
"HSPA1A",-0.011,14.461,0.956,0.99
"PEX13",-0.004,9.502,0.956,0.99
"SLC48A1",0.008,10.089,0.956,0.99
"FANCL",-0.008,9.454,0.956,0.99
"HYOU1",0.005,7.603,0.957,0.99
"ZC3H8",0.005,10.083,0.957,0.99
"APBA3",-0.012,8.034,0.957,0.99
"SETD7",0.008,7.359,0.957,0.99
"STAB2",0.012,3.38,0.957,0.99
"TUT1",0.01,7.901,0.957,0.99
"SEPT1",0.007,9.878,0.957,0.99
"GPR6",-0.024,4.319,0.957,0.99
"PTH2R",0.018,3.549,0.957,0.99
"SFRS12IP1",0.003,11.415,0.957,0.99
"EIF3J",-0.004,12.33,0.957,0.99
"GYPE",-0.009,5.165,0.957,0.99
"KIFC2",0.008,8.923,0.957,0.99
"LOC494150",-0.004,11.997,0.957,0.99
"TRIM8",-0.004,11.733,0.957,0.99
"RIF1",0.005,8.716,0.957,0.99
"C9orf68",-0.012,3.475,0.958,0.99
"PCMT1",-0.005,11.456,0.958,0.99
"HSD17B11",0.004,14.49,0.958,0.99
"NUMA1",-0.006,10.626,0.958,0.99
"KBTBD5",-0.008,3.451,0.958,0.99
"ATR",-0.004,10.715,0.958,0.99
"IZUMO1",-0.003,3.091,0.958,0.99
"C1orf107",0.005,8.068,0.958,0.99
"C5orf27",-0.008,5.163,0.958,0.99
"LOH12CR1",-0.007,9.121,0.958,0.99
"IRX1",-0.019,3.61,0.958,0.99
"DYRK4",-0.009,9.851,0.958,0.99
"GGT5",0.022,4.687,0.958,0.99
"NIPA1",0.008,6.014,0.958,0.99
"FAAH2",0.012,7.71,0.958,0.99
"DBI",-0.004,15.224,0.959,0.99
"CXorf42",0.006,8.943,0.959,0.99
"LRRC37A4",0.036,9.206,0.959,0.99
"SERAC1",0.009,3.759,0.959,0.99
"ITIH5",0.013,4.36,0.959,0.99
"CWF19L1",0.006,9.55,0.959,0.99
"ITPR3",0.007,11.371,0.959,0.99
"BTBD11",0.008,8.759,0.959,0.99
"WNK1",0.004,11.447,0.959,0.99
"SSU72",-0.003,12.622,0.959,0.99
"ZBTB20",0.018,9.461,0.959,0.99
"HOXC5",-0.004,3.128,0.96,0.991
"SMAD4",0.007,7.392,0.96,0.991
"HTR3E",-0.013,3.341,0.96,0.991
"AGPAT3",-0.005,11.082,0.96,0.991
"ITGB3BP",0.008,9.512,0.96,0.991
"KIAA0141",0.003,11.387,0.96,0.991
"RPUSD2",-0.006,11.742,0.96,0.991
"CPSF3",0.006,9.23,0.96,0.991
"S100A2",-0.006,6.479,0.96,0.991
"ACBD7",-0.007,8.435,0.961,0.991
"GABRB2",0.008,3.256,0.961,0.991
"NDUFA7",0.003,12.799,0.961,0.991
"LYPLA2",-0.005,7.236,0.961,0.991
"CMTM6",-0.004,15.428,0.961,0.991
"PMVK",0.004,11.571,0.961,0.991
"CXXC5",0.007,13.389,0.961,0.991
"PLEK",-0.006,11.818,0.961,0.991
"ZNF143",0.003,9.643,0.961,0.991
"PAX9",-0.013,3.58,0.961,0.991
"PRLHR",0.009,4.074,0.961,0.991
"CYBB",-0.007,13.285,0.961,0.991
"HOXB4",-0.009,9.25,0.962,0.991
"CER1",0.002,3.042,0.962,0.991
"C22orf36",0.009,6.116,0.962,0.991
"DSPP",-0.002,3.029,0.962,0.991
"GK5",-0.01,7.362,0.962,0.992
"DRG2",-0.005,10.485,0.962,0.992
"ACAA2",0.008,10.644,0.962,0.992
"KIF3C",0.009,8.317,0.962,0.992
"FGF14",0.005,3.258,0.962,0.992
"HIST1H2AB",-0.008,7.837,0.962,0.992
"GALE",-0.006,8.28,0.963,0.992
"C11orf35",-0.007,7.07,0.963,0.992
"LOC116349",0.008,6.324,0.963,0.992
"ACPT",-0.009,4.76,0.963,0.992
"MTRF1L",0.005,8.673,0.963,0.992
"ABCG1",0.012,8.317,0.963,0.992
"SACM1L",0.008,10.304,0.963,0.992
"CKAP2L",-0.011,3.483,0.963,0.992
"CSDA",0.006,11.15,0.963,0.992
"MRFAP1L1",0.004,12.816,0.963,0.992
"STK24",-0.003,12.58,0.963,0.992
"C6orf125",-0.003,10.4,0.963,0.992
"PRPH2",0.005,3.124,0.964,0.992
"LDHA",-0.003,13.148,0.964,0.992
"TROAP",0.006,6.959,0.964,0.992
"USP19",0.003,8.912,0.964,0.992
"BBX",0.004,12.341,0.964,0.992
"SFRS16",-0.005,14.01,0.964,0.992
"PLAC1L",-0.021,3.399,0.964,0.992
"DPY19L2P4",-0.013,4.899,0.964,0.992
"PRSS35",0.012,3.329,0.964,0.992
"RNF186",0.005,3.219,0.964,0.992
"TCEAL8",0.003,12.09,0.964,0.992
"ASXL1",-0.005,10.519,0.964,0.992
"PLB1",0.007,10.716,0.964,0.992
"LOC220429",0.017,4.416,0.964,0.992
"ZWINTAS",0.01,3.377,0.965,0.992
"SLC35F5",0.006,7.685,0.965,0.992
"ODF2",-0.007,9.358,0.965,0.992
"CLPTM1",0.005,7.753,0.965,0.992
"CHD6",-0.003,10.011,0.965,0.992
"SENP1",-0.003,9.292,0.965,0.992
"PLCE1",-0.005,3.274,0.965,0.992
"LOC440792",0.008,3.527,0.965,0.992
"JAG1",-0.011,5.692,0.965,0.992
"S100A14",-0.01,3.348,0.965,0.992
"STIM1",-0.004,9.23,0.965,0.992
"ZNF597",-0.005,6.153,0.966,0.992
"C20orf108",-0.004,11.168,0.966,0.992
"TSPAN5",0.005,10.58,0.966,0.992
"SNTG2",-0.015,4.664,0.966,0.992
"IDH3B",-0.003,12.721,0.966,0.992
"LOC100134282",0.015,10.486,0.966,0.992
"ANKRD28",0.006,9.477,0.966,0.992
"TELO2",0.006,10.711,0.966,0.992
"TRIM45",-0.01,5.167,0.966,0.992
"DDX47",-0.003,12.984,0.966,0.992
"TPM3",-0.003,14.697,0.966,0.992
"BPI",-0.02,6.974,0.966,0.993
"BRDT",-0.013,3.524,0.966,0.993
"PRCC",0.003,7.95,0.966,0.993
"GRASP",0.013,11.854,0.966,0.993
"RAB10",-0.004,11.939,0.967,0.993
"GHRH",0.005,3.599,0.967,0.993
"BANF1",-0.003,10.888,0.967,0.993
"NOL4",-0.005,3.269,0.967,0.993
"ZNF256",-0.006,9.276,0.967,0.993
"KIF5C",0.007,7.708,0.967,0.993
"ZC3H12D",0.007,5.375,0.967,0.993
"A1BG",-0.007,10.598,0.967,0.993
"UBOX5",-0.009,16.215,0.967,0.993
"AAMP",-0.004,11.87,0.967,0.993
"DDA1",-0.005,8.385,0.967,0.993
"SULT1A1",0.005,11.716,0.967,0.993
"MTHFSD",-0.008,8.245,0.967,0.993
"ARFIP1",-0.005,11.609,0.967,0.993
"PCDHB9",0.012,3.616,0.967,0.993
"ACADS",-0.004,8.115,0.967,0.993
"VGLL4",0.003,9.627,0.968,0.993
"PIK3CG",-0.006,7.69,0.968,0.993
"ATP11A",0.004,10.283,0.968,0.993
"SLC22A15",0.006,9.927,0.968,0.993
"RPL8",0.003,16.394,0.968,0.993
"IL16",-0.004,12.65,0.968,0.993
"RRP12",0.005,9.825,0.968,0.993
"ACSL3",0.004,8.173,0.968,0.993
"CIDECP",0.005,8.764,0.968,0.993
"TTTY9A",0.006,3.263,0.968,0.993
"HNRNPF",-0.003,12.622,0.968,0.993
"PRNT",-0.003,3.108,0.968,0.993
"ZFHX2",-0.008,4.42,0.969,0.993
"BTBD6",-0.003,14.143,0.969,0.993
"ZFP2",0.008,5.538,0.969,0.993
"TNKS",-0.006,7.833,0.969,0.993
"LOC100131206",-0.01,6.602,0.969,0.993
"MGC4294",-0.004,3.291,0.969,0.993
"ADAMTS13",0.006,7.889,0.969,0.993
"RYK",-0.004,8.007,0.969,0.993
"WNT10A",-0.009,8.988,0.969,0.993
"UBE2MP1",-0.003,10.273,0.969,0.993
"FLJ40292",-0.021,4.975,0.969,0.993
"KLHDC2",0.003,11.575,0.969,0.993
"CHRNG",0.01,3.168,0.969,0.993
"ADAR",-0.004,13.157,0.969,0.993
"SULT2A1",0.002,3.017,0.969,0.993
"PCBD1",0.003,10.025,0.969,0.993
"TESC",0.004,13.911,0.969,0.993
"MGC14436",0.013,4.243,0.969,0.993
"FLJ12529",0.003,7.956,0.969,0.993
"ANAPC2",-0.005,6.887,0.969,0.993
"CMTM4",0.007,8.641,0.969,0.993
"BDH2",-0.004,10.809,0.969,0.993
"FCGBP",-0.012,10.773,0.969,0.993
"LOC348262",0.003,13.5,0.97,0.993
"DHTKD1",-0.003,9.285,0.97,0.993
"SPA17",-0.005,7.484,0.97,0.993
"SLC35E3",0.006,8.445,0.97,0.993
"ATP5D",0.005,11.888,0.97,0.993
"C15orf52",-0.009,10.111,0.97,0.993
"NUDT6",-0.004,6.961,0.97,0.993
"PHF21B",-0.002,3.069,0.97,0.993
"C21orf57",0.008,9.365,0.97,0.993
"AK5",-0.009,10.468,0.97,0.993
"MRPL4",-0.003,9.491,0.97,0.993
"HPCAL4",-0.011,3.813,0.97,0.993
"TREML2",-0.008,9.512,0.97,0.993
"WFDC12",-0.003,3.071,0.97,0.993
"LOC100131110",0.005,6.794,0.97,0.993
"HEATR6",0.003,8.838,0.97,0.993
"C21orf2",-0.005,9.132,0.971,0.993
"METTL6",0.003,9.02,0.971,0.993
"ING4",-0.003,11.087,0.971,0.993
"FOLH1",-0.012,3.571,0.971,0.993
"SORBS2",0.002,3.025,0.971,0.993
"PRPH",0.009,4.461,0.971,0.993
"IGF2BP1",-0.01,3.762,0.971,0.993
"ZNHIT3",-0.002,13.034,0.971,0.993
"CATSPER2",0.006,8.321,0.971,0.993
"GLT25D2",0.015,6.708,0.971,0.993
"GALR1",0.004,3.157,0.972,0.993
"ATP1A1",-0.003,13.32,0.972,0.993
"BCL9",0.009,4.86,0.972,0.993
"SLC25A42",-0.004,9.042,0.972,0.993
"C2orf54",-0.002,3.09,0.972,0.993
"BAG5",-0.002,10.574,0.972,0.993
"GPR173",-0.008,4.523,0.972,0.993
"PRAMEF1",-0.005,3.141,0.972,0.993
"CCDC105",-0.005,3.361,0.972,0.993
"SPTB",-0.013,9.22,0.972,0.993
"CEBPZ",0.003,10.713,0.972,0.993
"DNAJC30",0.004,9.32,0.972,0.993
"LST-3TM12",0.013,3.48,0.972,0.993
"LOC728855",0.005,13.003,0.972,0.993
"GAL3ST2",-0.006,3.36,0.972,0.993
"ZNF30",0.005,7.058,0.973,0.993
"GNB3",-0.009,5.157,0.973,0.993
"RHOBTB2",-0.006,9.925,0.973,0.993
"NSMCE2",-0.002,10.829,0.973,0.994
"CFL2",-0.006,7.226,0.973,0.994
"DEGS1",0.003,11.24,0.973,0.994
"UBE2S",0.003,11.044,0.973,0.994
"ZNF847P",-0.004,3.271,0.973,0.994
"TMEM198",0.009,4.069,0.974,0.994
"TMPRSS9",-0.012,4.719,0.974,0.994
"TSC2",0.003,9.888,0.974,0.994
"VPS53",0.004,6.504,0.974,0.994
"SMEK2",0.003,9.322,0.974,0.994
"CHCHD1",-0.003,12.325,0.974,0.994
"KIF14",-0.003,3.232,0.974,0.994
"APOBEC1",-0.002,3.048,0.974,0.994
"TXNIP",0.004,17.735,0.974,0.994
"TRMT6",-0.003,9.691,0.974,0.994
"PCDHA5",-0.005,5.067,0.974,0.994
"C3orf59",-0.007,6.725,0.974,0.994
"C12orf63",-0.004,3.264,0.974,0.994
"HTR7P",-0.004,7.848,0.975,0.994
"ATP5G3",0.002,15.063,0.975,0.994
"APCDD1",-0.011,7.344,0.975,0.994
"PXN",-0.007,15.408,0.975,0.994
"NSMAF",0.003,10.974,0.975,0.994
"MARCH7",0.004,9.351,0.975,0.994
"TRIM69",-0.005,9.395,0.975,0.994
"LPCAT1",0.004,9.989,0.975,0.994
"KIAA1486",0.003,3.237,0.975,0.994
"LOC643648",-0.004,3.214,0.975,0.994
"C15orf43",-0.002,3.049,0.975,0.994
"ZNF300",-0.008,4.83,0.975,0.994
"PCDHGC5",0.009,3.848,0.975,0.994
"GLMN",0.006,7.374,0.975,0.994
"FLJ45055",0.006,13.216,0.976,0.994
"WDR69",0.002,3.065,0.976,0.994
"EGFR",-0.002,3.068,0.976,0.994
"BMS1",-0.002,10.166,0.976,0.994
"TXNDC11",-0.003,11.704,0.976,0.994
"TGFBR1",-0.005,5.324,0.976,0.994
"ATAD3A",-0.003,10.478,0.976,0.994
"FAM40A",-0.002,10.88,0.976,0.994
"ENTPD8",-0.003,3.119,0.976,0.994
"C17orf51",0.004,8.196,0.976,0.994
"EXOC4",-0.003,10.073,0.976,0.994
"C2orf74",0.005,10.292,0.976,0.994
"ATP13A1",-0.003,10.276,0.976,0.995
"STOX2",-0.012,4.244,0.977,0.995
"ANO7",0.014,3.683,0.977,0.995
"HOXA5",0.011,4.975,0.977,0.995
"PP14571",-0.005,8.765,0.977,0.995
"P2RY6",-0.007,7.268,0.977,0.995
"CCNDBP1",-0.002,14.027,0.977,0.995
"KLF1",-0.005,4.781,0.977,0.995
"HRAS",-0.002,9.4,0.977,0.995
"LOC100133019",-0.006,4.921,0.977,0.995
"SORBS3",0.004,9.588,0.977,0.995
"CYP27B1",0.005,3.331,0.977,0.995
"RSPO2",-0.005,3.422,0.977,0.995
"LOC791120",-0.004,9.13,0.977,0.995
"PLK2",-0.009,7.963,0.977,0.995
"PSMC4",0.002,11.264,0.978,0.995
"COMMD9",-0.002,10.781,0.978,0.995
"TMEM176A",0.021,10.263,0.978,0.995
"PTF1A",-0.005,4.092,0.978,0.995
"GNB2",-0.002,12.146,0.978,0.995
"HHIPL2",0.01,5.174,0.978,0.995
"FAM113B",-0.005,11.697,0.978,0.995
"TMEM81",-0.005,5.731,0.978,0.995
"HIST2H3D",0.003,15.007,0.978,0.995
"CABP1",-0.004,3.271,0.978,0.995
"HSPD1P5",0.006,3.542,0.978,0.995
"SLC5A11",-0.01,5.523,0.978,0.995
"CDV3",0.005,12.816,0.978,0.995
"C17orf76",-0.003,9.573,0.979,0.995
"KIAA1107",-0.004,5.376,0.979,0.995
"HPCAL1",0.002,11.546,0.979,0.995
"CFL1",0.002,12.612,0.979,0.995
"ZNF479",-0.008,3.679,0.979,0.995
"TRPV1",0.004,7.979,0.979,0.995
"SLC9A1",0.004,7.746,0.979,0.995
"GJA5",-0.001,3.085,0.979,0.995
"WTAP",-0.003,11.321,0.979,0.995
"ADIPOQ",0.003,3.326,0.979,0.995
"PSRC1",0.004,8.48,0.979,0.995
"RGS7BP",0.002,3.269,0.979,0.995
"GNGT2",0.004,9.144,0.979,0.995
"LOC374890",0.001,3.051,0.98,0.995
"LRRC8B",0.003,8.823,0.98,0.995
"SEC31B",0.004,12.181,0.98,0.995
"KRT18P33",-0.005,6.894,0.98,0.995
"SKAP1",0.003,13.681,0.98,0.995
"STRN",0.004,6.358,0.98,0.995
"MAPKAP1",-0.002,9.438,0.98,0.995
"SLC25A5",-0.001,14.716,0.98,0.995
"NEK6",-0.003,9.013,0.98,0.995
"SYTL2",0.006,8.807,0.98,0.995
"VAMP3",0.002,10.007,0.98,0.995
"CATSPER3",-0.004,5.49,0.98,0.995
"GPR82",0.002,3.259,0.98,0.995
"HAVCR1",0.006,3.373,0.98,0.995
"PCNXL2",-0.005,10.979,0.98,0.995
"SDS",0.009,6.601,0.981,0.995
"ADHFE1",0.004,8.988,0.981,0.996
"HDHD3",-0.003,6.491,0.981,0.996
"GNAS",0.002,15.654,0.981,0.996
"CDC37",0.002,12.394,0.981,0.996
"PRELID2",-0.002,7.641,0.981,0.996
"KIFC3",0.005,7.775,0.981,0.996
"LENG8",0.003,11.311,0.981,0.996
"PNMA3",0.005,11.35,0.981,0.996
"UBA6",0.004,7.176,0.981,0.996
"NDUFAB1",-0.001,12.079,0.981,0.996
"FBXL10",0.002,9.837,0.982,0.996
"CNOT6L",0.002,10.817,0.982,0.996
"TTC25",0.008,4.818,0.982,0.996
"GLYATL2",-0.013,4.282,0.982,0.996
"C6orf167",0.004,6.468,0.982,0.996
"ZNF335",0.003,10.283,0.982,0.996
"ZNF567",0.003,9.071,0.982,0.996
"ABCC5",0.003,10.606,0.982,0.996
"LAMB2L",0.005,4.223,0.982,0.996
"MYADM",0.003,13.381,0.982,0.996
"ANKRD57",0.005,6.218,0.982,0.996
"ARMC1",-0.002,9.687,0.982,0.996
"LEPREL2",-0.006,6.653,0.982,0.996
"MYO1H",-0.001,3.04,0.982,0.996
"MMD",-0.006,12.974,0.982,0.996
"LOC222699",0.006,5.054,0.983,0.996
"EPAS1",-0.005,7.331,0.983,0.996
"KIR3DL3",-0.006,4.334,0.983,0.996
"SLC2A12",-0.001,3.139,0.983,0.996
"MSL3",0.002,11.173,0.983,0.996
"ALDH1A1",0.005,10.471,0.983,0.996
"EHD3",0.006,9.246,0.983,0.996
"LOC100133781",-0.004,8.669,0.983,0.996
"C6orf146",-0.001,3.056,0.983,0.996
"C22orf40",0.002,10.473,0.984,0.997
"TBRG4",-0.002,11.102,0.984,0.997
"LOC100130856",-0.002,9.083,0.984,0.997
"CNOT6",0.002,10.096,0.984,0.997
"RPA2",-0.002,12.61,0.984,0.997
"POLL",0.001,8.82,0.984,0.997
"C2orf3",0.002,9.528,0.985,0.997
"WDR70",0.001,10.767,0.985,0.997
"TUSC3",0.004,3.204,0.985,0.997
"KCNAB1",-0.001,3.075,0.985,0.997
"PDIK1L",0.002,8.117,0.985,0.997
"THSD7B",-0.001,3.008,0.985,0.997
"TNNC1",-0.005,6.199,0.985,0.997
"MEF2B",-0.002,10.205,0.985,0.997
"IQCB1",0.002,10.226,0.985,0.997
"IFIT5",0.003,9.904,0.985,0.997
"LOC100130868",0.003,3.264,0.985,0.997
"BRF2",0.002,8.745,0.985,0.997
"PSMB6",0.001,14.018,0.986,0.997
"LOC390705",0.003,10.606,0.986,0.997
"NMB",0.002,10.645,0.986,0.997
"POLR3E",0.002,10.071,0.986,0.997
"WDR1",0.001,14.245,0.986,0.997
"KLB",-0.001,3.068,0.986,0.998
"CDK5RAP3",-0.002,13.201,0.986,0.998
"UGT3A2",-0.004,3.277,0.986,0.998
"NKAIN1",0.005,4.015,0.987,0.998
"C14orf50",0.004,3.436,0.987,0.998
"RNF166",0.001,11.142,0.987,0.998
"KIF1A",-0.004,4.895,0.987,0.998
"PGLYRP2",0.003,3.367,0.987,0.998
"LRPAP1",0.001,14.711,0.987,0.998
"CLCA1",-0.001,3.151,0.987,0.998
"ALDH3A1",0.001,3.021,0.987,0.998
"ACOX3",0.001,8.685,0.987,0.998
"FXYD2",-0.003,7.135,0.987,0.998
"NDUFB8",-0.001,14.203,0.987,0.998
"RRBP1",0.002,11.093,0.987,0.998
"OSBPL6",-0.006,5.538,0.987,0.998
"C21orf96",0.004,9.195,0.987,0.998
"GABBR1",0.002,8.536,0.988,0.998
"SPOPL",-0.001,10.313,0.988,0.998
"TMEM71",0.001,11.489,0.988,0.998
"KCNC4",-0.003,4.895,0.988,0.998
"SEMA4G",-0.003,3.798,0.988,0.998
"MTMR4",-0.001,11.866,0.988,0.998
"CYSLTR1",-0.002,9.527,0.988,0.998
"LOC100189589",0.001,3.195,0.988,0.998
"MORF4",-0.004,10.392,0.988,0.998
"DDR1",0.003,9.201,0.988,0.998
"MTHFD2",-0.002,11.063,0.988,0.998
"KDELR1",0.001,10.179,0.988,0.998
"ZBED4",-0.001,8.395,0.988,0.998
"FDFT1",0.001,11.772,0.989,0.998
"SEC11A",0.001,15.091,0.989,0.998
"CLNS1A",-0.001,13.926,0.989,0.998
"EIF2C1",0.001,11.332,0.989,0.998
